,m2_construit,nb_pieces,nb_sdb,nb_etages,prix_achat_m2,travaux_necessaire,annee_construction,ascenseur,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier,type_appartement,type_duplex,type_maison,type_penthouse
19523,52,1,1,0,6250,True,1969.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19524,170,4,2,0,3471,True,1958.0,True,False,False,True,True,True,False,False,15,True,False,False,False
19528,97,2,2,0,5000,True,1961.0,False,False,False,False,False,False,False,True,15,True,False,False,False
19533,102,2,2,0,4461,True,1968.0,True,False,False,True,False,True,False,False,15,True,False,False,False
19536,232,4,4,0,6897,False,1955.0,True,False,False,True,True,True,False,True,15,False,False,False,True
19538,73,2,1,0,4519,False,1968.0,True,False,False,True,False,True,False,False,15,True,False,False,False
19545,72,2,2,0,6250,False,1957.0,True,False,False,False,False,True,False,False,15,True,False,False,False
19564,109,2,2,0,7339,False,1972.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19569,101,3,2,0,5931,True,1953.0,True,False,False,False,False,False,False,True,15,True,False,False,False
19575,233,4,4,0,7232,True,1964.0,True,False,False,False,False,True,False,False,15,True,False,False,False
19583,70,2,2,0,8286,False,1962.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19586,120,4,2,0,3958,True,1953.0,True,False,False,True,False,True,False,False,15,True,False,False,False
19597,292,4,3,0,5993,False,1953.0,True,False,False,False,True,False,False,False,15,True,False,False,False
19614,143,4,2,0,4161,True,1956.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19615,120,3,2,0,7917,False,1960.0,True,False,False,True,True,False,False,False,15,True,False,False,False
19621,174,4,2,0,3515,True,1967.0,True,False,False,True,False,True,False,False,15,True,False,False,False
19637,171,4,3,0,5117,True,1970.0,True,False,False,True,False,False,False,False,15,True,False,False,False
19640,100,3,1,0,2800,False,1960.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19647,124,4,2,0,3387,True,1963.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19652,147,3,3,0,6088,False,1958.0,True,False,False,False,False,True,True,False,15,True,False,False,False
19660,84,2,1,0,4762,False,1964.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19665,176,4,2,0,5085,False,1954.0,True,False,False,False,False,True,False,False,15,True,False,False,False
19666,88,3,2,0,5420,False,1960.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19668,70,1,1,0,8114,False,2007.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19672,250,4,3,0,6000,False,1980.0,True,False,True,True,False,False,True,True,15,True,False,False,False
19675,80,2,2,0,6250,False,2007.0,True,False,False,False,True,False,False,False,15,True,False,False,False
19678,136,4,2,0,3897,False,1964.0,True,False,False,True,False,True,False,True,15,True,False,False,False
19685,123,4,2,0,4756,True,1968.0,True,False,False,False,False,True,False,False,15,True,False,False,False
19687,186,3,4,0,8656,False,2015.0,True,False,False,False,False,True,False,False,15,True,False,False,False
19740,181,4,3,0,4227,False,1996.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19742,129,2,2,0,6744,False,1952.0,True,False,False,False,True,False,False,False,15,True,False,False,False
19755,94,2,1,0,6043,False,1953.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19761,105,2,2,0,3667,True,1977.0,True,False,False,True,False,False,False,False,15,True,False,False,False
19777,197,3,3,0,7056,False,1966.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19780,125,4,3,0,5920,True,1965.0,True,False,False,True,False,False,False,False,15,True,False,False,False
19782,135,5,3,3,4815,False,1952.0,False,False,False,True,True,True,False,False,15,False,False,True,False
19786,97,3,1,0,4629,False,1966.0,True,False,False,True,False,False,False,True,15,True,False,False,False
19792,190,4,2,0,4211,False,1959.0,True,False,False,False,False,True,False,False,15,True,False,False,False
19797,46,1,1,0,3802,False,1955.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19799,164,3,2,0,5976,False,1960.0,True,False,False,False,False,False,False,True,15,True,False,False,False
19800,126,4,2,0,3532,False,1959.0,True,False,False,False,True,True,False,False,15,True,False,False,False
19801,54,2,1,0,5778,False,1978.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19808,54,2,1,0,5778,False,1978.0,True,False,False,False,False,False,False,False,15,False,False,False,True
19833,150,3,2,0,4660,True,1964.0,True,False,False,True,True,False,False,False,15,False,False,False,True
19835,84,1,1,0,9464,False,1964.0,True,False,False,True,True,False,False,False,15,False,False,False,True
19843,171,3,2,0,5117,True,1965.0,True,False,False,True,False,False,False,False,15,True,False,False,False
19850,97,2,1,0,3804,True,1965.0,True,False,False,True,False,False,False,True,15,True,False,False,False
19857,200,4,3,0,4450,False,1963.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19865,72,2,2,0,4917,False,1970.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19871,72,2,2,0,6250,False,1957.0,True,False,False,False,False,True,False,False,15,True,False,False,False
19875,236,5,3,0,7119,False,1965.0,True,False,False,True,False,True,False,True,15,True,False,False,False
19883,179,4,3,0,4749,True,1958.0,True,False,False,True,False,False,False,False,15,True,False,False,False
19887,226,5,3,0,3451,False,1960.0,True,False,False,True,False,True,False,True,15,True,False,False,False
19902,124,2,2,0,8952,True,1980.0,True,False,False,False,False,False,False,True,15,True,False,False,False
19905,110,3,2,0,4900,False,1977.0,True,False,False,False,False,False,False,True,15,True,False,False,False
19920,222,4,3,0,3266,True,1965.0,True,False,False,True,False,False,False,True,15,True,False,False,False
19921,43,1,1,0,6953,False,2006.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19929,71,2,2,0,4986,False,1969.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19931,165,3,2,0,4545,False,1963.0,True,False,False,True,False,False,False,True,15,True,False,False,False
19936,55,2,1,0,5073,False,1980.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19938,133,3,2,0,4361,False,1966.0,True,False,False,False,False,False,False,True,15,True,False,False,False
19941,187,5,3,0,6684,False,1968.0,True,False,False,True,False,True,False,True,15,True,False,False,False
19948,95,2,2,0,8579,False,2011.0,True,False,False,False,False,True,False,False,15,True,False,False,False
19960,166,3,2,0,4458,False,1957.0,True,False,False,False,False,True,False,False,15,True,False,False,False
19962,95,2,2,0,4105,False,1972.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19968,64,1,1,0,4375,False,1984.0,True,False,False,False,False,False,False,False,15,True,False,False,False
19970,160,5,2,0,3438,False,1967.0,True,False,False,False,False,True,False,False,15,True,False,False,False
19976,129,3,3,0,7674,False,1970.0,True,False,False,True,False,True,False,True,15,True,False,False,False
19978,93,3,2,0,4785,False,1988.0,True,False,False,False,False,False,True,True,15,True,False,False,False
19987,292,4,3,0,5993,False,1953.0,True,False,False,False,True,False,False,False,15,True,False,False,False
19995,73,2,1,0,4658,False,1990.0,True,False,False,False,False,False,False,False,15,True,False,False,False
20006,226,4,3,0,5398,False,1955.0,True,False,False,True,True,False,False,False,15,True,False,False,False
20007,93,2,1,0,3860,True,1982.0,True,False,False,False,False,False,False,True,15,True,False,False,False
20010,102,3,2,0,5078,True,1952.0,True,False,False,False,False,False,False,True,15,True,False,False,False
20011,93,3,2,0,4935,False,2019.0,True,False,False,True,False,True,False,True,15,True,False,False,False
20012,143,3,2,0,5804,False,1954.0,True,False,False,False,True,True,False,False,15,True,False,False,False
20018,104,3,2,0,5962,True,1964.0,True,False,False,True,False,False,False,True,15,True,False,False,False
20020,159,4,3,0,4088,True,1968.0,True,False,False,True,False,False,False,False,15,True,False,False,False
20026,259,5,2,0,3282,False,1960.0,True,False,False,True,False,False,False,True,15,True,False,False,False
20032,130,2,3,0,6346,False,1978.0,True,False,False,False,False,False,False,True,15,True,False,False,False
20033,84,1,1,0,8214,False,2006.0,True,False,False,False,False,True,False,False,15,True,False,False,False
20049,135,3,2,0,4519,False,1967.0,True,False,False,False,False,True,False,False,15,True,False,False,False
20054,47,2,1,0,4936,False,1954.0,True,False,False,False,False,False,False,False,15,True,False,False,False
20055,72,2,2,0,6250,False,1957.0,True,False,False,False,False,False,False,False,15,True,False,False,False
20063,110,2,2,0,6273,False,1956.0,True,False,False,True,False,False,False,False,15,False,False,False,True
20065,150,4,2,0,4300,True,1956.0,True,False,False,True,True,True,False,False,15,True,False,False,False
20077,292,4,3,0,5993,False,1953.0,True,False,False,False,True,True,False,False,15,True,False,False,False
20085,240,5,3,0,5479,True,1965.0,True,False,False,False,True,True,False,True,15,True,False,False,False
20093,84,2,2,0,7976,False,1980.0,True,False,False,True,False,False,False,False,15,True,False,False,False
20095,135,2,2,0,7296,True,1984.0,True,False,False,False,False,False,False,True,15,True,False,False,False
20102,119,2,2,0,6681,False,1965.0,True,False,False,False,False,True,False,False,15,True,False,False,False
20103,208,3,2,3,4784,False,1980.0,False,False,False,False,True,False,False,True,15,False,False,True,False
20105,166,3,3,0,5361,False,1964.0,True,False,False,True,False,False,True,True,15,True,False,False,False
20106,110,3,2,0,3909,False,1971.0,True,False,False,True,False,False,False,False,15,True,False,False,False
20107,101,3,2,0,5446,True,1953.0,True,False,False,False,False,False,False,False,15,True,False,False,False
20117,150,3,3,0,9733,False,2008.0,True,False,False,True,False,False,False,True,15,False,True,False,False
20119,75,2,1,0,7800,False,1984.0,True,False,False,True,True,False,False,True,15,True,False,False,False
20120,130,3,3,0,4231,False,1963.0,True,False,False,False,False,True,False,True,15,True,False,False,False
20124,181,2,2,0,6354,False,2008.0,True,False,False,False,False,False,False,True,15,True,False,False,False
20144,78,2,1,0,3500,False,1960.0,True,False,False,False,False,False,False,False,1,True,False,False,False
20146,105,3,2,0,4095,True,1967.0,True,False,False,True,False,True,False,False,1,True,False,False,False
20147,85,2,2,0,3518,True,1970.0,True,False,False,False,False,False,False,False,1,True,False,False,False
20148,85,2,2,0,3518,False,1970.0,True,False,False,True,False,False,False,False,1,True,False,False,False
20149,70,3,1,0,4271,True,1960.0,True,False,False,False,False,False,False,False,1,True,False,False,False
20150,85,3,2,0,4482,True,1974.0,True,False,False,True,False,False,False,False,1,True,False,False,False
20154,129,3,1,0,3488,False,1960.0,True,False,False,True,False,False,False,False,1,True,False,False,False
20157,138,3,2,0,2862,False,1992.0,True,False,True,False,False,False,True,False,1,True,False,False,False
20158,99,3,2,0,3869,False,1969.0,True,False,False,True,False,False,False,False,1,True,False,False,False
20159,45,1,1,0,6333,False,2005.0,True,False,True,False,False,True,False,False,1,True,False,False,False
20164,39,1,1,0,7692,False,2008.0,True,False,True,False,False,False,True,True,1,True,False,False,False
20165,95,4,1,0,4505,False,1960.0,True,False,False,False,False,False,False,False,1,True,False,False,False
20167,85,3,1,0,4689,True,1977.0,True,False,False,True,False,False,False,False,1,True,False,False,False
20168,127,4,2,0,3149,True,1957.0,True,False,False,True,False,False,False,False,1,True,False,False,False
20171,83,2,2,0,4096,False,2000.0,True,False,True,True,False,True,True,True,1,True,False,False,False
20174,135,3,2,0,3333,False,1965.0,True,False,False,True,True,False,False,False,1,True,False,False,False
20178,153,4,2,0,3464,False,1986.0,True,False,False,True,False,True,True,False,1,True,False,False,False
20181,142,4,2,0,4190,False,2002.0,True,False,True,True,False,True,False,False,1,True,False,False,False
20185,108,3,1,0,3472,False,1962.0,True,False,False,True,False,False,False,False,1,True,False,False,False
20187,70,2,2,0,5571,False,2019.0,False,False,False,True,False,False,False,False,1,True,False,False,False
20189,80,2,1,0,3625,False,1980.0,True,False,False,False,False,False,True,False,1,True,False,False,False
20190,102,3,2,0,3578,False,1960.0,True,False,False,True,False,False,False,False,1,True,False,False,False
20191,81,3,1,0,4309,False,1960.0,True,False,False,False,False,False,False,False,1,True,False,False,False
20192,150,4,2,0,4127,False,1999.0,True,False,True,False,False,True,False,True,1,True,False,False,False
20194,115,3,2,0,5383,False,1997.0,True,False,False,False,False,True,False,True,1,True,False,False,False
20196,83,2,2,0,4096,False,2000.0,True,False,False,False,False,True,False,True,1,True,False,False,False
20197,85,2,2,0,3518,False,1970.0,True,False,False,False,False,False,False,False,1,True,False,False,False
20198,83,2,2,0,4096,False,2000.0,True,False,True,False,False,True,True,True,1,True,False,False,False
20199,145,4,2,0,3966,False,1999.0,True,False,False,True,False,True,False,True,1,True,False,False,False
20201,117,3,2,0,4692,False,2005.0,True,False,True,False,False,True,True,True,1,True,False,False,False
20202,115,3,3,0,4861,False,1958.0,True,False,False,True,False,False,False,False,1,True,False,False,False
20208,64,1,1,0,5891,False,2006.0,True,False,False,True,False,True,False,True,1,True,False,False,False
20213,101,3,2,0,3455,False,1967.0,True,False,False,True,False,False,False,False,1,True,False,False,False
20222,91,3,1,0,3626,True,1960.0,True,False,False,False,False,False,False,False,1,True,False,False,False
20223,116,3,2,0,5164,False,2019.0,True,False,True,True,False,True,True,True,1,True,False,False,False
20224,90,3,2,0,4433,False,1982.0,True,False,False,True,True,False,False,True,1,True,False,False,False
