,m2_construit,nb_pieces,prix_achat,prix_achat_m2,travaux_necessaire,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier,type_appartement,type_duplex,type_maison,type_penthouse,nom_quartier
2355,118,4,165000,1398,True,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2356,75,3,113400,1512,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2357,96,4,220000,2292,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2358,74,3,125000,1689,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2359,67,3,129400,1931,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2360,87,3,152000,1747,False,False,False,True,True,False,False,False,18,True,False,False,False,Villa de Vallecas
2361,110,3,165000,1500,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2362,37,1,105000,2838,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2363,55,2,129000,2345,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2364,81,3,160000,1975,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2365,91,3,142000,1560,True,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2366,120,3,275000,2292,False,False,True,False,False,False,False,True,18,True,False,False,False,Villa de Vallecas
2367,59,3,198000,3356,True,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2368,132,4,330000,2500,False,False,False,False,False,True,False,True,18,True,False,False,False,Villa de Vallecas
2369,98,3,135000,1378,False,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
2370,53,2,109900,2074,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2371,110,3,162000,1473,False,False,False,True,False,True,True,True,18,True,False,False,False,Villa de Vallecas
2372,98,3,232000,2367,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2373,68,3,129900,1910,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2374,56,2,100000,1786,True,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2375,95,2,310000,3263,False,False,False,False,False,True,False,True,18,True,False,False,False,Villa de Vallecas
2376,78,2,169890,2178,False,False,False,True,False,True,False,False,18,True,False,False,False,Villa de Vallecas
2377,102,3,360000,3529,False,False,False,True,False,False,False,True,16,True,False,False,False,Hortaleza
2378,152,2,260000,1711,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2379,72,3,128000,1778,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2380,84,3,159900,1904,False,False,False,True,False,False,False,True,18,True,False,False,False,Villa de Vallecas
2381,76,3,185000,2434,True,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2382,44,1,149000,3386,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2383,180,3,266000,1478,False,False,False,False,False,True,False,True,18,False,True,False,False,Villa de Vallecas
2384,127,3,249000,1961,False,False,False,False,False,False,False,True,18,True,False,False,False,Villa de Vallecas
2385,124,3,170000,1371,False,False,False,True,False,True,False,False,18,True,False,False,False,Villa de Vallecas
2386,103,3,250000,2427,False,False,False,True,True,False,False,False,18,True,False,False,False,Villa de Vallecas
2387,110,4,159000,1445,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2388,115,4,180000,1565,False,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
2389,111,3,208000,1874,True,False,False,True,False,False,True,False,18,True,False,False,False,Villa de Vallecas
2390,111,3,208000,1874,True,True,False,True,False,False,False,False,18,False,False,True,False,Villa de Vallecas
2391,75,2,179900,2399,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2392,81,3,185000,2284,False,False,False,True,True,True,False,False,18,True,False,False,False,Villa de Vallecas
2393,226,5,939000,4155,False,False,True,True,False,False,False,False,18,False,False,False,True,Villa de Vallecas
2394,167,4,719000,4305,False,False,True,True,False,False,False,False,18,False,False,False,True,Villa de Vallecas
2395,128,5,131000,1023,False,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
2396,59,2,129570,2196,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2397,35,1,75000,2143,True,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2398,112,3,135000,1205,True,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2399,66,3,110000,1667,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2400,73,3,162000,2219,False,False,False,True,True,False,False,False,18,True,False,False,False,Villa de Vallecas
2401,93,3,135000,1452,True,False,False,False,False,False,False,False,18,False,True,False,False,Villa de Vallecas
2402,73,3,130000,1781,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2403,120,2,185000,1542,False,False,False,False,False,True,True,False,18,False,True,False,False,Villa de Vallecas
2404,67,3,199000,2970,False,False,False,True,True,False,False,False,18,True,False,False,False,Villa de Vallecas
2405,59,2,128000,2169,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2406,109,3,180000,1651,False,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
2407,78,2,140000,1795,False,False,False,False,False,True,False,False,18,True,False,False,False,Villa de Vallecas
2408,65,3,121500,1869,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2409,80,3,134611,1683,True,False,False,False,False,False,False,True,18,True,False,False,False,Villa de Vallecas
2410,60,2,112000,1867,False,False,False,False,False,False,True,False,18,True,False,False,False,Villa de Vallecas
2411,60,3,147000,2450,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2412,85,3,152000,1788,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2413,68,2,288000,4235,False,False,False,False,False,False,False,True,18,True,False,False,False,Villa de Vallecas
2414,87,3,239000,2747,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2415,110,3,240000,2182,False,False,True,False,False,True,True,True,18,True,False,False,False,Villa de Vallecas
2416,104,3,150000,1442,True,False,False,True,False,True,False,False,18,True,False,False,False,Villa de Vallecas
2417,90,1,134000,1489,False,False,False,True,False,False,False,False,18,False,False,False,True,Villa de Vallecas
2418,154,3,685000,4448,False,False,True,False,False,True,False,True,18,False,False,False,True,Villa de Vallecas
2419,219,4,923000,4215,False,False,True,False,False,True,False,True,18,False,False,False,True,Villa de Vallecas
2420,219,4,876000,4000,False,False,True,False,False,True,False,True,18,False,False,False,True,Villa de Vallecas
2421,114,3,324900,2850,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2422,78,3,212000,2718,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2423,85,2,229900,2705,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2424,73,3,165000,2260,False,False,False,True,False,True,False,False,18,True,False,False,False,Villa de Vallecas
2425,81,3,189000,2333,True,True,False,True,False,True,False,False,18,False,False,True,False,Villa de Vallecas
2426,71,3,147000,2070,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2427,67,3,142000,2119,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2428,161,4,280000,1739,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2429,96,3,220000,2292,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2430,51,2,36000,706,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2431,42,2,105000,2500,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2432,66,3,155000,2348,True,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2433,67,3,134000,2000,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2434,97,3,120000,1237,False,False,False,True,False,True,False,False,18,True,False,False,False,Villa de Vallecas
2435,114,4,150000,1316,True,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2436,108,3,149000,1380,True,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2437,79,3,150000,1899,True,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2438,55,2,128000,2327,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2439,132,3,235000,1780,False,False,True,False,False,True,True,True,18,True,False,False,False,Villa de Vallecas
2440,95,3,145000,1526,True,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2441,55,1,124000,2255,False,False,False,False,False,True,False,False,18,True,False,False,False,Villa de Vallecas
2442,95,2,255000,2684,False,False,False,True,False,True,False,True,16,True,False,False,False,Hortaleza
2443,96,3,199000,2073,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
2444,81,3,135711,1675,True,False,False,False,False,False,False,True,18,True,False,False,False,Villa de Vallecas
2445,119,3,180000,1513,False,False,False,True,False,True,False,False,18,True,False,False,False,Villa de Vallecas
2446,107,3,229500,2145,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2447,82,2,155000,1890,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2448,106,3,276000,2604,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2449,64,2,130000,2031,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2450,93,3,157000,1688,False,False,False,False,False,False,False,True,18,True,False,False,False,Villa de Vallecas
2451,78,2,121000,1551,False,False,False,False,False,True,False,False,18,True,False,False,False,Villa de Vallecas
2452,78,3,229500,2942,True,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2453,71,3,129000,1817,True,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2454,75,3,169000,2253,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2455,60,3,137500,2292,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2456,119,3,245000,2059,False,False,False,False,False,True,False,True,18,True,False,False,False,Villa de Vallecas
2457,94,3,225000,2394,True,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2458,61,3,126000,2066,True,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2459,117,3,186000,1590,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2460,100,3,139000,1390,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2461,59,2,138000,2339,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2462,46,2,140000,3043,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2463,68,2,145000,2132,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2464,133,3,265000,1992,False,False,True,True,False,True,True,True,18,True,False,False,False,Villa de Vallecas
2465,126,3,230000,1825,False,False,False,False,False,True,False,True,16,True,False,False,False,Hortaleza
2466,136,2,269900,1985,False,False,True,True,False,True,True,True,18,False,False,False,True,Villa de Vallecas
2467,123,3,154000,1252,False,False,False,True,False,False,False,True,18,True,False,False,False,Villa de Vallecas
2468,78,2,125000,1603,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2469,92,3,300000,3261,False,False,False,True,False,False,False,False,18,True,False,False,False,Villa de Vallecas
2470,144,2,300000,2083,False,False,True,True,False,True,True,True,18,False,True,False,False,Villa de Vallecas
2471,80,3,130000,1625,False,False,False,False,False,False,False,False,18,True,False,False,False,Villa de Vallecas
